ano,cidade,foto_url,km,link,loja,preco,titulo
2009,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/ec356334-8cf2-48d7-ac19-c64bc37208db.webp,KM 129.500,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/crv-20-lx-4x2-16v-2291060,Cativa Veiculos,"R$56.900,00",Honda CRV 2.0 LX 4X2 16V 4 portas 2009 Cativa Veiculos Jundiaí
2022,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/dd02c455-7966-4c43-a249-184480152daf.webp,KM N/D,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/nivus-10-200-tsi-highline-2292544,Mega Veículos,"R$120.000,00",Volkswagen NIVUS 1.0 200 TSI Highline 4 portas 2022 Mega Veículos Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/4957af2f-ca17-493b-ac2f-c741943ad156.webp,KM 31.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/cronos-10-firefly-drive-2280777,Dias Multimarcas,"R$77.900,00",Fiat CRONOS 1.0 Firefly Drive 4 portas 2024 Dias Multimarcas Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/874709ae-85fd-42a5-9b6d-f2a60372ce24.webp,KM 66.668,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20-10-tgdi-flex-comfort-manual-2294440,Ômega Comendador,"R$75.900,00",Hyundai HB20 1.0 TGDI FLEX COMFORT MANUAL 4 portas 2024 Ômega Comendador Sorocaba
2024,Indaiatuba,https://www.comprecar.com.br/storage/vehicles/thumb/6ffbe27e-6d50-4ff1-8f00-9d702d18b8e2.webp,KM 32.600,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/indaiatuba/versa-16-16v-advance-2294521,Pedrão Automoveis,"R$98.900,00",NISSAN VERSA 1.6 16V Advance 4 portas 2024 Pedrão Automoveis Indaiatuba
2012,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/9761c889-e83a-4a63-8604-b4dc155bc063.webp,KM 96.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/palio-14-mpi-attractive-8v-2294539,Ponto Certo Veículos,"R$37.900,00",Fiat PALIO 1.4 MPI Attractive 8V 4 portas 2012 Ponto Certo Veículos Sorocaba
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/28d92ac2-6d00-40c1-b22f-dea83c857a30.webp,KM 60.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20-10-12v-comfort-2294503,Norte Veículos,"R$67.900,00",Hyundai HB20 1.0 12V Comfort 4 portas 2023 Norte Veículos Sorocaba
1999,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/e2e2d797-9c7b-403e-9ea4-36667357f71a.webp,KM 162.900,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/gol-16-mi-cl-8v-2294489,MR Multimarcas Veiculos,"R$26.990,00",Volkswagen GOL 1.6 MI CL 8V 4 portas 1999 MR Multimarcas Veiculos Sorocaba
2004,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/c1274f5a-d173-43a5-82c0-14747473d2b0.webp,KM N/D,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/corsa-sedan-18-2294426,Brasil Veículos Multimarcas,"R$16.900,00",CHEVROLET Corsa Sedan 1.8 4 portas 2004 Brasil Veículos Multimarcas Sorocaba
2010,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/89b1191d-5b3a-4823-aa9e-ac6bb42bcc9a.webp,KM N/D,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/classic-10-2294423,Brasil Veículos Multimarcas,"R$25.900,00",CHEVROLET Classic 1.0 4 portas 2010 Brasil Veículos Multimarcas Sorocaba
2024,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/5e70a81a-6d5d-48ec-b99e-fb49c6e54b23.webp,KM 95.969,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/yaris-15-16v-flex-xl-multidrive-2297521,Expoente Toyota,"R$87.990,00",Toyota YARIS 1.5 16V FLEX XL MULTIDRIVE 4 portas 2024 Expoente Toyota Jundiaí
2013,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/3b5896f0-c26b-4876-a4b8-dbb30dbd1812.webp,KM 168.742,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/crv-20-exl-4x2-16v-flex-4p-automatico-2297247,ZN Multimarcas,"R$85.990,00",Honda CRV 2.0 EXL 4X2 16V FLEX 4P AUTOMÁTICO 4 portas 2013 ZN Multimarcas Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/d36dec9f-c265-4add-a172-7f962fd3af7e.webp,KM 15.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/strada-13-firefly-endurance-cs-2292409,Mega Veículos,"R$90.000,00",Fiat STRADA 1.3 Firefly Endurance CS 2 portas 2024 Mega Veículos Sorocaba
2014,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/7c6c597c-fe4b-4dba-a9ae-64f2732c9c6a.webp,KM 144.520,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/etios-15-xls-16v-2294364,Cativa Veiculos,"R$49.900,00",Toyota ETIOS 1.5 XLS 16V 4 portas 2014 Cativa Veiculos Jundiaí
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/d5220823-eb8a-4471-be5a-9619c5900bd9.webp,KM 29.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/tracker-12-turbo-premier-2294357,Alemão Multimarcas,"R$109.900,00",CHEVROLET TRACKER 1.2 Turbo Premier 4 portas 2023 Alemão Multimarcas Sorocaba
2020,Itu,https://www.comprecar.com.br/storage/vehicles/thumb/572c4924-5c3d-4090-b690-2bbf38e198c6.webp,KM 96.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/itu/hr-v-18-16v-exl-2197521,Chimini Multimarcas,"R$106.900,00",Honda HR-V 1.8 16V EXL 4 portas 2020 Chimini Multimarcas Itu
2019,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/3db86601-a7ee-4c6d-a6e2-0b9cab190471.webp,KM 85.064,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/creta-16-16v-flex-attitude-automatico-2294202,Vitória Veículos Premium,"R$86.900,00",Hyundai CRETA 1.6 16V FLEX ATTITUDE AUTOMATICO 4 portas 2019 Vitória Veículos Premium Jundiaí
2022,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/a9211376-51b6-4f0a-8eba-728c9a5c285c.webp,KM 77.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/onix-10-plus-lt-2294185,SuperCar Veículos,"R$69.900,00",CHEVROLET ONIX 1.0 Plus LT 4 portas 2022 SuperCar Veículos Sorocaba
2019,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/0255ddbb-3437-4b9c-bb38-6c10ac855a7d.webp,KM N/D,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/gol-16-16v-msi-totalflex-2294150,Auto Mais Jundiaí,"R$52.900,00",Volkswagen GOL 1.6 16V MSI Totalflex 4 portas 2019 Auto Mais Jundiaí Jundiaí
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/a4c7c2db-573f-4039-bc34-bc6b28d802b8.webp,KM 81.455,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/saveiro-robust-16-total-flex-16v-2292721,GGVA Veiculos,"R$68.900,00",Volkswagen Saveiro Robust 1.6 Total Flex 16V 2 portas 2023 GGVA Veiculos Sorocaba
2014,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/2f91db85-d80f-4987-ab55-c8f99dc3037a.webp,KM 10.101,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/captiva-24-sidi-16v-gasolina-4p-automatico-2281985,ZN Multimarcas,"R$56.990,00",CHEVROLET CAPTIVA 2.4 SIDI 16V GASOLINA 4P AUTOMÁTICO 4 portas 2014 ZN Multimarcas Sorocaba
2025,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/473d70d1-11dd-4c72-8aad-d46387babae9.webp,KM 32.771,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/tracker-10-turbo-flex-automatico-2292290,Localiza General,"R$109.990,00",CHEVROLET TRACKER 1.0 TURBO FLEX AUTOMÁTICO 4 portas 2025 Localiza General Sorocaba
,mil,,,https://www.comprecar.com.brhttps://www.comprecar.com.br/citroen,até 70,,"Carros a venda ótimos preços Ficou mais fácil escolher um carro que encaixe no seu bolso. No site do Comprecar você encontra ótimas ofertas de carros, com variedade de marcas e modelos Localize seu veículo pela marca CITROEN Fiat FORD CHEVROLET Honda Hyundai PEUGEOT Renault Toyota Volkswagen Carros por faixa de valor até 25 mil até 30 mil até 40 mil até 50 mil até 60 mil até 70 mil"
2014,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/73d50163-16f4-4360-bb9a-265f98777cc2.webp,KM 124.080,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/cruze-18-ltz-16v-flex-4p-automatico-2267682,Espanha Multimarcas 01,"R$72.900,00",CHEVROLET Cruze 1.8 Ltz 16V Flex 4P Automático 4 portas 2014 Espanha Multimarcas 01 Sorocaba
2021,Sul,https://www.comprecar.com.br/storage/vehicles/thumb/fb423621-ffc7-4c23-99db-6ff5457ee028.webp,KM 48.836,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sao-caetano-do-sul/tracker-12-turbo-premier-2279803,Toyota Tsusho São Caetano do Sul São Caetano do,"R$102.980,00",CHEVROLET TRACKER 1.2 Turbo Premier 4 portas 2021 Toyota Tsusho São Caetano do Sul São Caetano do Sul
2017,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/b23497dd-7593-4422-bb9a-e632145cd2ab.webp,KM 106.789,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/kicks-16-16v-flexstart-sl-4p-xtronic-2298409,Malentachi Veículos,"R$78.900,00",NISSAN KICKS 1.6 16V FLEXSTART SL 4P XTRONIC 4 portas 2017 Malentachi Veículos Sorocaba
2019,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/aaadf55a-5ca7-4b7c-9427-b5785f8513da.webp,KM 87.500,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/voyage-16-16v-msi-totalflex-2294142,MGcar Jundiaí,"R$52.900,00",Volkswagen VOYAGE 1.6 16V MSI Totalflex 4 portas 2019 MGcar Jundiaí Jundiaí
2014,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/17745fec-929f-48b8-88ec-165d213628d9.webp,KM 132.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/fiesta-2294141,MGcar Jundiaí,"R$42.900,00",FORD FIESTA 4 portas 2014 MGcar Jundiaí Jundiaí
2021,Feliz,https://www.comprecar.com.br/storage/vehicles/thumb/e5827c8e-9590-4d3f-8134-b14b3d6fbc78.webp,KM 66.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/porto-feliz/hb20-10-12v-sense-2294100,Alfha Veículos Multimarcas Porto,"R$61.900,00",Hyundai HB20 1.0 12V Sense 4 portas 2021 Alfha Veículos Multimarcas Porto Feliz
2019,Feliz,https://www.comprecar.com.br/storage/vehicles/thumb/2d6cb05d-6193-4683-ad5c-422ef9565297.webp,KM 66.341,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/porto-feliz/captur-16-16v-sce-life-2294089,ED Motors Porto,"R$69.900,00",Renault CAPTUR 1.6 16V SCE Life 4 portas 2019 ED Motors Porto Feliz
2005,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/0fafd1f1-d95b-4ede-81e5-3c78407c6092.webp,KM 190.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/polo-16-mi-serie-ouro-8v-2294007,M Fernandes Automarcas,"R$27.900,00",Volkswagen POLO 1.6 MI Serie Ouro 8V 4 portas 2005 M Fernandes Automarcas Sorocaba
2024,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/e70df29d-791c-4dfc-a19d-638f46b44532.webp,KM 31.100,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/haval-h6-15-hev-premium-e-traction-2293999,Auto Mais Jundiaí,"R$176.900,00",GWM HAVAL H6 1.5 HEV Premium E-traction 4 portas 2024 Auto Mais Jundiaí Jundiaí
2026,Americana,https://www.comprecar.com.br/storage/vehicles/thumb/0ffb2e4b-86f2-4b6f-bd29-1502769517b6.webp,,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/americana/commander-13-t270-turbo-longitude-2299096,RICARDO,"R$199.990,00",JEEP COMMANDER 1.3 T270 Turbo Longitude 4 portas 2026 RICARDO Americana
2022,Campinas,https://www.comprecar.com.br/storage/vehicles/thumb/e7265c4a-d0d4-48cb-adb1-b75a722988db.webp,KM 28.904,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/campinas/renegade-13-t270-turbo-flex-longitude-at6-2291577,Localiza Itapura,"R$111.690,00",JEEP RENEGADE 1.3 T270 TURBO FLEX LONGITUDE AT6 4 portas 2022 Localiza Itapura Campinas
2025,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/177c6c4e-a34f-46be-ab50-5c9d8ac86f3f.webp,KM 46.754,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/mobi-10-evo-flex-like-manual-2288887,Localiza General,"R$59.590,00",Fiat MOBI 1.0 EVO FLEX LIKE. MANUAL 4 portas 2025 Localiza General Sorocaba
2023,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/999d91db-801c-4c46-86f4-44a4ef94e3eb.webp,KM 22.370,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/tiggo-5x-pro-15-tci-hybrid-2293995,Auto Mais Jundiaí,"R$121.900,00",CHERY TIGGO 5X PRO 1.5 TCI Hybrid 4 portas 2023 Auto Mais Jundiaí Jundiaí
2023,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/81eec79f-d11c-4df9-bde2-c0a217a19b88.webp,KM 33.090,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/commander-13-t270-turbo-overland-2293983,Auto Mais Jundiaí,"R$183.900,00",JEEP COMMANDER 1.3 T270 Turbo Overland 4 portas 2023 Auto Mais Jundiaí Jundiaí
2014,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/9262b2ea-03bb-471a-877e-cd9e92b3cf3d.webp,KM 120.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/fox-10-mi-8v-2293977,M Fernandes Automarcas,"R$39.900,00",Volkswagen FOX 1.0 MI 8V 4 portas 2014 M Fernandes Automarcas Sorocaba
2018,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/80159d8b-2fb3-448a-93f5-f8ef391c7bde.webp,KM 102.800,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/outlander-20-comfort-16v-2293967,Auto Mais Jundiaí,"R$109.900,00",Mitsubishi OUTLANDER 2.0 Comfort 16V 4 portas 2018 Auto Mais Jundiaí Jundiaí
2012,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/f71ea407-0d4c-42de-af6d-d5778783a673.webp,KM 209.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/tiida-18-sedan-16v-2293905,M Fernandes Automarcas,"R$31.900,00",NISSAN TIIDA 1.8 Sedan 16V 4 portas 2012 M Fernandes Automarcas Sorocaba
2022,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/1ee0c2a6-ca8a-43cd-8f0f-9921738a9e8c.webp,KM 80.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/nivus-10-200-tsi-highline-2292717,Machine Automóveis,"R$107.900,00",Volkswagen NIVUS 1.0 200 TSI Highline 4 portas 2022 Machine Automóveis Jundiaí
2010,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/5d28bcfd-4c90-418f-9f78-2fdf8701e048.webp,KM 129.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/fox-16-mi-prime-i-motion-8v-2257322,Vimar Veiculos,"R$32.900,00",Volkswagen FOX 1.6 MI Prime I-motion 8V 4 portas 2010 Vimar Veiculos Sorocaba
2016,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/b6b4e391-5ff5-47fa-8275-d85da463406d.webp,KM 90.033,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hr-v-18-16v-flex-ex-4p-automatico-2279283,Espanha Multimarcas 01,"R$88.900,00",Honda Hr-V 1.8 16V Flex Ex 4P Automático 4 portas 2016 Espanha Multimarcas 01 Sorocaba
2020,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/a5d85970-b582-4dc4-ac93-62f6da07e4c4.webp,KM 59.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/ka-15-ti-vct-flex-se-plus-automatico-2298417,Malentachi Veículos,"R$58.900,00",FORD KA 1.5 TI-VCT FLEX SE PLUS AUTOMÁTICO 4 portas 2020 Malentachi Veículos Sorocaba
2022,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/f55264f4-64d0-4ff1-8d40-9088d3211f09.webp,KM 93.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/strada-13-firefly-freedom-cs-2293577,SuperCar Veículos,"R$79.900,00",Fiat STRADA 1.3 Firefly Freedom CS 2 portas 2022 SuperCar Veículos Sorocaba
2017,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/e4f9e810-e5fa-4984-ab19-ed197fca105b.webp,KM 140.300,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hr-v-18-16v-ex-2293183,Rio Branco Veículos,"R$89.990,00",Honda HR-V 1.8 16V EX 4 portas 2017 Rio Branco Veículos Sorocaba
2022,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/4b0c5fca-cfaf-4f33-8b12-d1c9903291c1.webp,KM 151.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/mobi-10-evo-easy-2293544,Ressio Multimarcas,"R$42.900,00",Fiat MOBI 1.0 EVO Easy 4 portas 2022 Ressio Multimarcas Sorocaba
2008,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/2f48b53f-f806-4648-8905-950eaaf7f9e1.webp,KM 169.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/civic-20-si-16v-2293543,Ressio Multimarcas,"R$79.900,00",Honda CIVIC 2.0 SI 16V 4 portas 2008 Ressio Multimarcas Sorocaba
2016,Boituva,https://www.comprecar.com.br/storage/vehicles/thumb/09913bb2-2586-4c98-b349-3a78ffca9659.webp,KM 168.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/boituva/prisma-14-4p-ltz-automatico-2293292,VSG Motors,"R$56.900,00",CHEVROLET Prisma 1.4 4P LTZ AUTOMÁTICO 4 portas 2016 VSG Motors Boituva
2014,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/7593cb6d-a615-4a6b-a791-13317475ef8a.webp,KM 159.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/agile-14-mpfi-ltz-8v-2293229,Uzi Automóveis,"R$38.999,00",CHEVROLET AGILE 1.4 MPFI LTZ 8V 4 portas 2014 Uzi Automóveis Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/6d38ad11-af6e-4025-ae48-90457ae1b145.webp,KM 60.486,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/virtus-10-170-tsi-manual-2263274,Ômega Comendador,"R$96.900,00",Volkswagen VIRTUS 1.0 170 TSI MANUAL 4 portas 2024 Ômega Comendador Sorocaba
2018,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/ca4f9e0e-35a9-4114-8830-d3b887d9af2c.webp,KM 78.226,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/fiesta-fiesta-se-plus-16-16v-flex-aut-5p-2272355,ZN Multimarcas,"R$56.990,00",FORD FIESTA FIESTA SE PLUS 1.6 16V FLEX AUT. 5P 4 portas 2018 ZN Multimarcas Sorocaba
2025,Campinas,https://www.comprecar.com.br/storage/vehicles/thumb/acb04a78-3926-4fd0-bf1b-a2e6d71e38da.webp,KM 51.302,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/campinas/t-cross-10-200-tsi-total-flex-automatico-2292972,Localiza Amoreiras,"R$127.590,00",Volkswagen T-CROSS 1.0 200 TSI TOTAL FLEX AUTOMÁTICO 4 portas 2025 Localiza Amoreiras Campinas
2020,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/03ecdab1-5691-4718-9174-a95abc715148.webp,KM 78.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/virtus-16-msi-2293168,Megga Motors,"R$75.900,00",Volkswagen VIRTUS 1.6 MSI 4 portas 2020 Megga Motors Sorocaba
2014,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/741aeece-7f08-4d06-9741-19f31a6b2e5e.webp,KM 100.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/palio-10-mpi-fire-economy-8v-2293177,Megga Motors,"R$25.900,00",Fiat PALIO 1.0 MPI Fire Economy 8V 2 portas 2014 Megga Motors Sorocaba
2006,Indaiatuba,https://www.comprecar.com.br/storage/vehicles/thumb/e6bf2aaf-11ec-4d51-b852-5d8bc39ed4e5.webp,KM 158.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/indaiatuba/fielder-18-xei-16v-2293056,Intense Cars,"R$41.990,00",Toyota FIELDER 1.8 XEI 16V 4 portas 2006 Intense Cars Indaiatuba
2015,Salto,https://www.comprecar.com.br/storage/vehicles/thumb/fc7eb29a-9014-4f1c-9ef5-6e5a89d102bb.webp,KM 159.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/salto/hilux-sw4-27-sr-4x2-16v-2292934,Martins Veículos,"R$117.890,00",Toyota HILUX SW4 2.7 SR 4X2 16V 4 portas 2015 Martins Veículos Salto
2016,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/eb6b0f41-1f33-4e13-891c-cd45d32daf92.webp,KM 55.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/onix-14-mpfi-ltz-8v-2292907,Norte Veículos,"R$56.900,00",CHEVROLET ONIX 1.4 MPFI LTZ 8V 4 portas 2016 Norte Veículos Sorocaba
2024,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/62cc0fc1-61de-4eac-912f-e9593e790156.webp,KM 42.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/argo-10-firefly-flex-drive-manual-2292839,Automóveis Bom Jesus,"R$69.900,00",Fiat Argo 1.0 Firefly Flex Drive Manual 4 portas 2024 Automóveis Bom Jesus Jundiaí
2014,Indaiatuba,https://www.comprecar.com.br/storage/vehicles/thumb/86b0d915-2b9f-48c8-adf9-aeef08449ee7.webp,KM 150.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/indaiatuba/civic-20-lxr-16v-4p-automatico-2284104,Renova Automoveis,"R$72.900,00",Honda CIVIC - 2.0 LXR 16V 4P AUTOMÁTICO 4 portas 2014 Renova Automoveis Indaiatuba
2013,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/990bd8b1-7f02-42dd-a1f9-5057ed962cc1.webp,KM 124.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/ecosport-16-freestyle-16v-2284087,Dias Multimarcas,"R$56.900,00",FORD ECOSPORT 1.6 Freestyle 16V 4 portas 2013 Dias Multimarcas Sorocaba
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/1561aa82-c425-4ad8-886a-6a814cd050da.webp,KM 69.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/uno-10-evo-attractive-8v-2266567,Vimar Veiculos,"R$47.900,00",Fiat UNO 1.0 EVO Attractive 8V 4 portas 2021 Vimar Veiculos Sorocaba
